Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,state
UPSRTC - KSB0086,Volvo AC Seater 2+2,17:01,22:31,05h 30m,INR 699,26 Seats available,"3.9
9",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi,UPSRTC
UPSRTC - GRH0203,Ordinary Non AC Seater 2+3,19:30,02:00,06h 30m,INR 449,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi,UPSRTC
UPSRTC - RKD0128,Janrath AC Seater 2+2,20:01,01:01,05h 00m,INR 510,36 Seats available,"3.3
17",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi,UPSRTC
UPSRTC - ALM0180,Volvo AC Seater 2+2,17:15,21:45,04h 30m,INR 541,30 Seats available,"3.3
19",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh),UPSRTC
UPSRTC - RBL0010,Ordinary Non AC Seater 2+3,19:00,00:00,05h 00m,INR 310,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh),UPSRTC
UPSRTC - RBL0014,Ordinary Non AC Seater 2+3,19:40,00:40,05h 00m,INR 310,52 Seats available,"1.6
4",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh),UPSRTC
UPSRTC - ALM0125,Shatabdi AC Seater 2+2,16:50,22:30,05h 40m,INR 388,17 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Prayagraj(Uttar Pradesh) to Lucknow,UPSRTC
UPSRTC - ALM0026,Volvo AC Seater 2+2,19:30,23:59,04h 29m,INR 541,20 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Prayagraj(Uttar Pradesh) to Lucknow,UPSRTC
UPSRTC - ALM0060,Volvo AC Seater 2+2,20:30,01:00,04h 30m,INR 541,26 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Prayagraj(Uttar Pradesh) to Lucknow,UPSRTC
Maharani Travels,Bharat Benz A/C Seater /Sleeper (2+1),16:00,00:45,08h 45m,INR 501,20 Seats available,3.8,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Prayagraj(Uttar Pradesh) to Lucknow,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Prayagraj(Uttar Pradesh) to Lucknow,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Prayagraj(Uttar Pradesh) to Lucknow,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Prayagraj(Uttar Pradesh) to Lucknow,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Prayagraj(Uttar Pradesh) to Lucknow,UPSRTC
UPSRTC - SRG0229,Ordinary Non AC Seater 2+3,17:00,22:35,05h 35m,INR 418,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly (Uttar Pradesh),UPSRTC
UPSRTC - BLY0107,Janrath AC Seater 2+2,17:02,21:45,04h 43m,INR 510,36 Seats available,"3.9
13",https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly (Uttar Pradesh),UPSRTC
UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,17:04,02:50,09h 46m,INR 444,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly (Uttar Pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly (Uttar Pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly (Uttar Pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly (Uttar Pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly (Uttar Pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly (Uttar Pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly (Uttar Pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly (Uttar Pradesh),UPSRTC
UPSRTC - MNP0114,Ordinary Non AC Seater 2+3,18:55,21:47,02h 52m,INR 255,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi,UPSRTC
UPSRTC - MNP0116,Ordinary Non AC Seater 2+3,19:35,22:27,02h 52m,INR 255,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi,UPSRTC
UPSRTC - BDV0108,Ordinary Non AC Seater 2+3,20:28,23:49,03h 21m,INR 204,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi,UPSRTC
UPSRTC - BDV0100,Ordinary Non AC Seater 2+3,20:30,23:50,03h 20m,INR 204,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi,UPSRTC
