Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,state
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad,TSRTC
TGSRTC - 1260,NON AC Seater,15:40,21:40,06h 00m,442.0,19 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam,TSRTC
TGSRTC - 1266,NON AC Seater,15:45,23:00,07h 15m,442.0,20 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam,TSRTC
TGSRTC - 4322,NON AC Seater,19:45,08:00,12h 15m,442.0,30 Seats available,4.8,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam,TSRTC
TGSRTC - 1254,NON AC Seater,20:10,08:30,12h 20m,442.0,31 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam,TSRTC
TGSRTC - 1252,NON AC Seater,20:15,08:30,12h 15m,442.0,29 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam,TSRTC
TGSRTC - 7038,AC Sleeper,16:00,19:00,03h 00m,283.0,37 Seats available,2.2,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,TSRTC
TGSRTC - 7117,AC Semi Sleeper,16:00,19:00,03h 00m,343.0,30 Seats available,2.3,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,TSRTC
TGSRTC - 7040,AC Sleeper,16:40,19:40,03h 00m,283.0,43 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,TSRTC
TGSRTC - 8030,NON AC Seater,16:00,21:10,05h 10m,429.0,30 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC
TGSRTC - 8017,NON AC Seater,16:15,21:35,05h 20m,429.0,29 Seats available,2.3,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC
TGSRTC - 8139,NON AC Seater,16:30,21:40,05h 10m,429.0,31 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC
TGSRTC - 64828,NON AC Seater,16:15,22:50,06h 35m,453.0,30 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,TSRTC
TGSRTC - 2492,NON AC Seater,17:30,01:30,08h 00m,456.0,31 Seats available,4.8,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,TSRTC
TGSRTC - 64363,NON AC Seater,18:00,23:55,05h 55m,453.0,29 Seats available,2.3,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,TSRTC
TGSRTC - 7904,NON AC Seater,15:40,22:10,06h 30m,504.0,16 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC
TGSRTC - 1947,AC Semi Sleeper,15:45,22:45,07h 00m,611.0,27 Seats available,1.3,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC
TGSRTC - 1139,AC Sleeper,15:50,21:20,05h 30m,611.0,38 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC
TGSRTC - 7894,NON AC Seater,15:35,20:00,04h 25m,376.0,30 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC
TGSRTC - 7904,NON AC Seater,15:40,20:20,04h 40m,376.0,16 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC
TGSRTC - 1947,AC Semi Sleeper,15:45,21:20,05h 35m,456.0,29 Seats available,2.2,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC
TGSRTC - 1953,AC Sleeper,15:45,23:00,07h 15m,627.0,31 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,TSRTC
TGSRTC - 8798,AC Semi Sleeper,15:45,23:15,07h 30m,627.0,1 Seat available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,TSRTC
TGSRTC - 1320,AC Sleeper,15:55,23:50,07h 55m,627.0,41 Seats available,2.3,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,TSRTC
TGSRTC - 9506,AC Semi Sleeper,15:45,18:50,03h 05m,343.0,24 Seats available,4.4,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,TSRTC
TGSRTC - 7051,AC Sleeper,15:50,18:50,03h 00m,283.0,36 Seats available,4.8,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,TSRTC
TGSRTC - 9443,NON AC Seater,16:30,19:50,03h 20m,283.0,24 Seats available,3.6,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,TSRTC
APSRTC - 5870,NON AC Seater,18:30,04:00,09h 30m,522.0,26 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
APSRTC - 5070,NON AC Seater,18:45,03:15,08h 30m,524.0,29 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
APSRTC - 5859,NON AC Seater,19:00,04:00,09h 00m,522.0,28 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
APSRTC - 48821,NON AC Seater,19:00,04:15,09h 15m,555.0,32 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
TGSRTC - 8798,AC Semi Sleeper,15:45,22:15,06h 30m,548.0,24 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,TSRTC
TGSRTC - 1320,AC Sleeper,15:55,22:40,06h 45m,548.0,37 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,TSRTC
TGSRTC - 8735,NON AC Seater,16:20,23:10,06h 50m,451.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,TSRTC
APSRTC - 3376,NON AC Seater,17:15,06:50,13h 35m,1041.0,27 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Hyderabad to Visakhapatnam,TSRTC
APSRTC - 3358,NON AC Seater,19:30,09:50,14h 20m,1041.0,32 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Hyderabad to Visakhapatnam,TSRTC
APSRTC - 3366,NON AC Seater,20:00,10:30,14h 30m,1073.0,30 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Hyderabad to Visakhapatnam,TSRTC
APSRTC - 3360,AC Sleeper,20:40,09:05,12h 25m,1599.0,37 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Hyderabad to Visakhapatnam,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Hyderabad to Visakhapatnam,TSRTC
APSRTC - 4612,NON AC Seater,19:15,04:00,08h 45m,483.0,29 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
APSRTC - 4249,NON AC Seater,19:45,04:20,08h 35m,451.0,32 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
APSRTC - 4179,AC Sleeper,20:30,04:29,07h 59m,767.0,43 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
APSRTC - 4189,AC Seater,20:40,04:45,08h 05m,585.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
TGSRTC - 2085,NON AC Seater,15:40,03:20,11h 40m,732.0,20 Seats available,1.9,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,TSRTC
TGSRTC - 7452,NON AC Seater,15:45,04:30,12h 45m,732.0,24 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,TSRTC
TGSRTC - 2855,AC Sleeper,16:00,05:45,13h 45m,1114.0,16 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,TSRTC
TGSRTC - 1952,AC Sleeper,16:20,21:45,05h 25m,548.0,34 Seats available,3.0,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,TSRTC
TGSRTC - 8919,NON AC Seater,16:30,22:45,06h 15m,451.0,32 Seats available,3.8,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,TSRTC
TGSRTC - 6914,NON AC Seater,16:50,23:05,06h 15m,451.0,31 Seats available,3.5,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,TSRTC
APSRTC - 4256,NON AC Seater,20:30,02:45,06h 15m,451.0,33 Seats available,4.0,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
APSRTC - 4737,NON AC Seater,21:00,02:40,05h 40m,483.0,32 Seats available,2.9,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
APSRTC - 4250,NON AC Seater,21:15,03:02,05h 47m,483.0,17 Seats available,4.2,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
APSRTC - 4620,NON AC Seater,21:45,03:30,05h 45m,483.0,8 Seats available,3.8,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
TGSRTC - 8449,NON AC Seater,17:45,21:00,03h 15m,245.0,30 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,TSRTC
TGSRTC - 8384,NON AC Seater,20:50,01:30,04h 40m,245.0,28 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,TSRTC
TGSRTC - 8352,NON AC Seater,21:00,01:00,04h 00m,245.0,30 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,TSRTC
TGSRTC - 8365,NON AC Seater,21:20,02:00,04h 40m,245.0,30 Seats available,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,TSRTC
TGSRTC - 8457,NON AC Seater,21:30,00:45,03h 15m,245.0,26 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,TSRTC
APSRTC - 5694,NON AC Seater,17:00,02:15,09h 15m,616.0,27 Seats available,1.5,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh),TSRTC
APSRTC - 56912,NON AC Seater,17:15,01:45,08h 30m,584.0,34 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh),TSRTC
APSRTC - 47463,NON AC Seater,18:20,03:30,09h 10m,616.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh),TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh),TSRTC
TGSRTC - 7198,NON AC Seater,16:30,22:00,05h 30m,392.0,31 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,Hyderabad to Godavarikhani,TSRTC
TGSRTC - 7331,NON AC Seater,17:30,23:15,05h 45m,392.0,30 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,Hyderabad to Godavarikhani,TSRTC
TGSRTC - 7206,NON AC Seater,20:20,01:50,05h 30m,392.0,31 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,Hyderabad to Godavarikhani,TSRTC
TGSRTC - 7235,NON AC Seater,21:30,03:00,05h 30m,392.0,31 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,Hyderabad to Godavarikhani,TSRTC
TGSRTC - 8011,AC Semi Sleeper,21:45,02:40,04h 55m,476.0,26 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,Hyderabad to Godavarikhani,TSRTC
TGSRTC - 1139,AC Sleeper,15:50,19:10,03h 20m,377.0,40 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor,TSRTC
TGSRTC - 8009,AC Semi Sleeper,16:50,21:55,05h 05m,377.0,35 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor,TSRTC
TGSRTC - 7998,NON AC Seater,16:50,20:45,03h 55m,310.0,30 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor,TSRTC
TGSRTC - 6010,NON AC Seater,18:30,23:10,04h 40m,312.0,31 Seats available,1.4,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Hyderabad to Armoor,TSRTC
TGSRTC - 40810,NON AC Seater,15:40,18:45,03h 05m,289.0,29 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Hyderabad to Kodad,TSRTC
TGSRTC - 40410,NON AC Seater,15:40,19:45,04h 05m,289.0,31 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Hyderabad to Kodad,TSRTC
TGSRTC - 41210,NON AC Seater,15:40,20:10,04h 30m,289.0,31 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Hyderabad to Kodad,TSRTC
TGSRTC - 41610,0,15:40,20:50,05h 10m,351.0,0,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Hyderabad to Kodad,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Hyderabad to Kodad,TSRTC
TGSRTC - 7605,AC Semi Sleeper,17:25,21:30,04h 05m,361.0,33 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,Hyderabad to Nizamabad,TSRTC
TGSRTC - 7685,AC Semi Sleeper,19:10,23:30,04h 20m,361.0,36 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,Hyderabad to Nizamabad,TSRTC
TGSRTC - 8133,NON AC Seater,22:30,03:05,04h 35m,261.0,35 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,Hyderabad to Nizamabad,TSRTC
TGSRTC - 7663,NON AC Seater,22:55,03:25,04h 30m,299.0,33 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,Hyderabad to Nizamabad,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,Hyderabad to Nizamabad,TSRTC
TGSRTC - 7376,NON AC Seater,16:50,21:05,04h 15m,365.0,30 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-jagityal,Hyderabad to Jagityal,TSRTC
TGSRTC - 7468,AC Semi Sleeper,17:00,21:40,04h 40m,442.0,29 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-jagityal,Hyderabad to Jagityal,TSRTC
TGSRTC - 7315,NON AC Seater,19:15,23:30,04h 15m,365.0,30 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-jagityal,Hyderabad to Jagityal,TSRTC
TGSRTC - 7354,NON AC Seater,21:05,01:20,04h 15m,365.0,31 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-jagityal,Hyderabad to Jagityal,TSRTC
TGSRTC - 7358,NON AC Seater,22:15,02:30,04h 15m,365.0,31 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-jagityal,Hyderabad to Jagityal,TSRTC
TGSRTC - 7465,AC Semi Sleeper,15:40,20:05,04h 25m,442.0,12 Seats available,4.6,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad,TSRTC
TGSRTC - 7418,NON AC Seater,16:40,21:05,04h 25m,365.0,24 Seats available,3.5,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad,TSRTC
TGSRTC - 7422,NON AC Seater,17:10,21:25,04h 15m,365.0,31 Seats available,4.0,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad,TSRTC
TGSRTC - 7225,NON AC Seater,16:00,20:50,04h 50m,392.0,31 Seats available,3.7,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad,TSRTC
TGSRTC - 7248,NON AC Seater,16:30,21:15,04h 45m,392.0,31 Seats available,2.5,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad,TSRTC
TGSRTC - 7290,AC Sleeper,17:30,21:40,04h 10m,476.0,23 Seats available,4.3,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,Godavarikhani to Hyderabad,TSRTC
APSRTC - 3358,NON AC Seater,16:45,05:00,12h 15m,699.0,32 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry,TSRTC
APSRTC - 3376,NON AC Seater,16:45,02:00,09h 15m,699.0,33 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry,TSRTC
APSRTC - 3366,NON AC Seater,17:15,05:30,12h 15m,699.0,30 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry,TSRTC
TGSRTC - 8798,AC Semi Sleeper,15:45,22:45,07h 00m,574.0,14 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-palvancha,Hyderabad to Palavancha (palwancha),TSRTC
TGSRTC - 1953,AC Sleeper,15:45,22:30,06h 45m,574.0,29 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-palvancha,Hyderabad to Palavancha (palwancha),TSRTC
TGSRTC - 1320,AC Sleeper,15:55,23:00,07h 05m,574.0,32 Seats available,2.6,https://www.redbus.in/bus-tickets/hyderabad-to-palvancha,Hyderabad to Palavancha (palwancha),TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-palvancha,Hyderabad to Palavancha (palwancha),TSRTC
TGSRTC - 40531,NON AC Seater,17:25,20:25,03h 00m,289.0,15 Seats available,3.9,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad,TSRTC
TGSRTC - 40731,NON AC Seater,18:05,21:05,03h 00m,289.0,33 Seats available,4.1,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad,TSRTC
TGSRTC - 40931,NON AC Seater,19:10,22:10,03h 00m,289.0,33 Seats available,3.3,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad,TSRTC
TGSRTC - 2991,0,19:55,22:55,03h 00m,351.0,0,2.5,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad,TSRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,Kodad to Hyderabad,TSRTC
HRTC - 532,NON AC Seater,17:59,04:15,10h 16m,512.0,26 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC
HRTC - 2040094,NON AC Seater,18:31,04:15,09h 44m,512.0,37 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC
HRTC - 93,AC Seater,19:35,04:50,09h 15m,912.0,14 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC
HRTC - 103,NON AC Seater,17:18,02:15,08h 57m,512.0,37 Seats available,1.5,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC
HRTC - 181,NON AC Seater,17:50,04:15,10h 25m,512.0,37 Seats available,4.5,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC
HRTC - 104,AC Seater,18:20,04:30,10h 10m,632.0,44 Seats available,3.7,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC
HRTC - 401670,NON AC Seater,18:00,22:00,04h 00m,310.0,36 Seats available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),HRTC
HRTC - 1549,NON AC Seater,18:15,01:00,06h 45m,362.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),HRTC
HRTC - 401270,NON AC Seater,17:05,21:05,04h 00m,310.0,29 Seats available,4.3,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC
HRTC - 955,NON AC Seater,17:40,23:55,06h 15m,334.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC
HRTC - 651,NON AC Seater,19:40,23:50,04h 10m,315.0,22 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC
HRTC - 15,AC Seater,20:00,00:10,04h 10m,545.0,7 Seats available,5.0,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC
HRTC - 532,NON AC Seater,17:59,23:20,05h 21m,290.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC
HRTC - 593,NON AC Seater,18:20,23:40,05h 20m,290.0,35 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC
HRTC - 587,NON AC Seater,18:25,23:00,04h 35m,285.0,34 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC
HRTC - 705,AC Seater,18:00,02:00,08h 00m,965.0,31 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh,HRTC
HRTC - 759,AC Seater,20:00,04:10,08h 10m,983.0,31 Seats available,3.6,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh,HRTC
HRTC - 737,NON AC Seater,20:10,05:00,08h 50m,560.0,37 Seats available,1.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh,HRTC
HRTC - 803,NON AC Seater,20:30,06:00,09h 30m,564.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh,HRTC
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh,HRTC
HRTC - 227,NON AC Seater,17:36,22:00,04h 24m,242.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,HRTC
HRTC - 104,AC Seater,18:20,21:21,03h 01m,257.0,34 Seats available,3.1,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,HRTC
HRTC - 188,NON AC Seater,19:25,22:26,03h 01m,242.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,HRTC
HRTC - 1711,NON AC Seater,20:00,23:00,03h 00m,242.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,HRTC
HRTC - 74,AC Seater,20:00,22:45,02h 45m,389.0,20 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,HRTC
